VTX, IDX, s_attribute_0.x, s_attribute_0.y, s_attribute_1.x, s_attribute_1.y, s_attribute_1.z, s_attribute_1.w, s_attribute_2.x, s_attribute_2.y, s_attribute_2.z, s_attribute_2.w, s_attribute_3.x, s_attribute_3.y, s_attribute_3.z, s_attribute_3.w
2236, 39563, -7.61803, -18.37029,  2.75, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2237, 39539, -7.26091, -18.51906,  2.82422, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2238, 39539, -7.26091, -18.51906,  2.82422, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2239, 39574, -7.78368, -18.77063,  2.75, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2240, 39552, -7.42656, -18.91939,  2.82422, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2241, 39539, -7.26091, -18.51906,  2.82422, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2242, 39563, -7.61803, -18.37029,  2.75, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2243, 39574, -7.78368, -18.77063,  2.75, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2244, 39561, -7.59221, -19.31973,  2.82422, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2245, 39552, -7.42656, -18.91939,  2.82422, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2246, 39583, -7.94933, -19.17096,  2.75, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2247, 39574, -7.78368, -18.77063,  2.75, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2248, 39583, -7.94933, -19.17096,  2.75, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2249, 39552, -7.42656, -18.91939,  2.82422, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2250, 39380, -5.30966, -18.86255,  3.19531, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2251, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2252, 39350, -4.95254, -19.01131,  3.26953, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2253, 39350, -4.95254, -19.01131,  3.26953, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2254, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2255, 39364, -5.11819, -19.41164,  3.26953, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2256, 39367, -5.144, -18.46221,  3.19531, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2257, 39380, -5.30966, -18.86255,  3.19531, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2258, 39350, -4.95254, -19.01131,  3.26953, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2259, 39367, -5.144, -18.46221,  3.19531, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2260, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2261, 39380, -5.30966, -18.86255,  3.19531, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2262, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2263, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2264, 39380, -5.30966, -18.86255,  3.19531, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2265, 39380, -5.30966, -18.86255,  3.19531, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2266, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2267, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2268, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2269, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2270, 39436, -5.99808, -19.51445,  3.12109, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2271, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2272, 39436, -5.99808, -19.51445,  3.12109, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2273, 39407, -5.64096, -19.66321,  3.19531, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2274, 39364, -5.11819, -19.41164,  3.26953, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2275, 39394, -5.47531, -19.26288,  3.19531, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2276, 39407, -5.64096, -19.66321,  3.19531, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2277, 39367, -5.144, -18.46221,  3.19531, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2278, 39395, -5.50112, -18.31345,  3.12109, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2279, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2280, 39383, -5.33547, -17.91311,  3.12109, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2281, 39395, -5.50112, -18.31345,  3.12109, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2282, 39367, -5.144, -18.46221,  3.19531, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2283, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2284, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2285, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2286, 39439, -6.02389, -18.56502,  3.04688, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2287, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2288, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2289, 39395, -5.50112, -18.31345,  3.12109, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2290, 39439, -6.02389, -18.56502,  3.04688, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2291, 39409, -5.66678, -18.71378,  3.12109, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2292, 39383, -5.33547, -17.91311,  3.12109, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2293, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2294, 39395, -5.50112, -18.31345,  3.12109, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2295, 39383, -5.33547, -17.91311,  3.12109, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2296, 39411, -5.69259, -17.76435,  3.04688, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2297, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2298, 39398, -5.52694, -17.36402,  3.04688, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94678, -0.3208,  0.00068, -1.00
2299, 39411, -5.69259, -17.76435,  3.04688, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2300, 39383, -5.33547, -17.91311,  3.12109, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2301, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2302, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2303, 39472, -6.38101, -18.41625,  2.97266, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2304, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2305, 39472, -6.38101, -18.41625,  2.97266, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2306, 39439, -6.02389, -18.56502,  3.04688, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2307, 39395, -5.50112, -18.31345,  3.12109, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2308, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2309, 39439, -6.02389, -18.56502,  3.04688, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2310, 39423, -5.85824, -18.16468,  3.04688, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2311, 39411, -5.69259, -17.76435,  3.04688, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2312, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2313, 39398, -5.52694, -17.36402,  3.04688, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94678, -0.3208,  0.00068, -1.00
2314, 39442, -6.04971, -17.61559,  2.97266, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2315, 39411, -5.69259, -17.76435,  3.04688, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2316, 39411, -5.69259, -17.76435,  3.04688, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2317, 39442, -6.04971, -17.61559,  2.97266, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2318, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2319, 39398, -5.52694, -17.36402,  3.04688, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94678, -0.3208,  0.00068, -1.00
2320, 39429, -5.88406, -17.21525,  2.97266, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2321, 39442, -6.04971, -17.61559,  2.97266, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2322, 39412, -5.71841, -16.81492,  2.97266, -1.35645,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94385, -0.32983,  0.00067, -1.00
2323, 39429, -5.88406, -17.21525,  2.97266, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2324, 39398, -5.52694, -17.36402,  3.04688, -1.27441,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94678, -0.3208,  0.00068, -1.00
2325, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2326, 39442, -6.04971, -17.61559,  2.97266, -1.19141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2327, 39486, -6.57248, -17.86716,  2.89844, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2328, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2329, 39501, -6.73813, -18.26749,  2.89844, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2330, 39472, -6.38101, -18.41625,  2.97266, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2331, 39456, -6.21536, -18.01592,  2.97266, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2332, 39486, -6.57248, -17.86716,  2.89844, -1.1084,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2333, 39501, -6.73813, -18.26749,  2.89844, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2334, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2335, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2336, 39436, -5.99808, -19.51445,  3.12109, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2337, 39422, -5.83243, -19.11411,  3.12109, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2338, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2339, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2340, 39436, -5.99808, -19.51445,  3.12109, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2341, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2342, 39483, -6.52085, -19.76602,  3.04688, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2343, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2344, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2345, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2346, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2347, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2348, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2349, 39483, -6.52085, -19.76602,  3.04688, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2350, 39470, -6.3552, -19.36568,  3.04688, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2351, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2352, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2353, 39484, -6.54667, -18.81659,  2.97266, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2354, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2355, 39439, -6.02389, -18.56502,  3.04688, -1.02637,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2356, 39484, -6.54667, -18.81659,  2.97266, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2357, 39453, -6.18955, -18.96535,  3.04688, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2358, 39483, -6.52085, -19.76602,  3.04688, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2359, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2360, 39523, -7.04362, -20.01759,  2.97266, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2361, 39483, -6.52085, -19.76602,  3.04688, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2362, 39523, -7.04362, -20.01759,  2.97266, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2363, 39497, -6.6865, -20.16635,  3.04688, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2364, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2365, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2366, 39537, -7.23509, -19.46849,  2.89844, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2367, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2368, 39527, -7.06944, -19.06816,  2.89844, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2369, 39537, -7.23509, -19.46849,  2.89844, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2370, 39484, -6.54667, -18.81659,  2.97266, -0.94385,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2371, 39527, -7.06944, -19.06816,  2.89844, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2372, 39499, -6.71232, -19.21692,  2.97266, -0.86133,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.92285, -0.38428,  0.00067, -1.00
2373, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2374, 39550, -7.40074, -19.86882,  2.89844, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2375, 39523, -7.04362, -20.01759,  2.97266, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2376, 39512, -6.87797, -19.61725,  2.97266, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2377, 39537, -7.23509, -19.46849,  2.89844, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2378, 39550, -7.40074, -19.86882,  2.89844, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2379, 39318, -4.54379, -21.05894,  3.49023, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2380, 39344, -4.90091, -20.91017,  3.41602, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2381, 39358, -5.06656, -21.3105,  3.41602, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2382, 39358, -5.06656, -21.3105,  3.41602, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2383, 39344, -4.90091, -20.91017,  3.41602, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2384, 39390, -5.42368, -21.16174,  3.34375, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2385, 39344, -4.90091, -20.91017,  3.41602, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2386, 39374, -5.25803, -20.76141,  3.34375, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2387, 39390, -5.42368, -21.16174,  3.34375, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2388, 39330, -4.73525, -20.50984,  3.41602, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2389, 39374, -5.25803, -20.76141,  3.34375, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
2390, 39344, -4.90091, -20.91017,  3.41602, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.92285, -0.38428,  0.00067, -1.00
